transaction_id,predicted_risk_level,risk_score,confidence,prob_high,prob_low,prob_medium,is_fraud_flagged
13983,Medium,99.93,99.93,0.0,0.07,99.93,1
8133,Medium,99.93,99.93,0.0,0.07,99.93,1
9368,Medium,99.93,99.93,0.0,0.07,99.93,1
9395,Medium,99.93,99.93,0.0,0.07,99.93,1
5420,Medium,99.93,99.93,0.0,0.07,99.93,1
7511,Medium,99.93,99.93,0.0,0.07,99.93,1
7515,Medium,99.93,99.93,0.0,0.06,99.93,1
1245,Medium,99.93,99.93,0.0,0.07,99.93,1
11195,Medium,99.93,99.93,0.0,0.07,99.93,1
2903,Medium,99.93,99.93,0.0,0.07,99.93,1
7283,Medium,99.93,99.93,0.0,0.07,99.93,1
8072,Medium,99.93,99.93,0.0,0.07,99.93,1
13996,Medium,99.93,99.93,0.0,0.07,99.93,1
13998,Medium,99.93,99.93,0.0,0.07,99.93,1
1735,Medium,99.93,99.93,0.0,0.07,99.93,1
9455,Medium,99.93,99.93,0.0,0.07,99.93,1
9342,Medium,99.93,99.93,0.0,0.07,99.93,1
13092,Medium,99.93,99.93,0.0,0.07,99.93,1
13405,Medium,99.93,99.93,0.0,0.07,99.93,1
1324,Medium,99.93,99.93,0.0,0.07,99.93,1
13166,Medium,99.93,99.93,0.0,0.07,99.93,1
1636,Medium,99.93,99.93,0.0,0.07,99.93,1
9268,Medium,99.93,99.93,0.0,0.07,99.93,1
7252,Medium,99.93,99.93,0.0,0.07,99.93,1
5624,Medium,99.93,99.93,0.0,0.07,99.93,1
11205,Medium,99.93,99.93,0.0,0.07,99.93,1
11210,Medium,99.93,99.93,0.0,0.07,99.93,1
11222,Medium,99.93,99.93,0.0,0.07,99.93,1
11232,Medium,99.93,99.93,0.0,0.07,99.93,1
11234,Medium,99.93,99.93,0.0,0.07,99.93,1
13130,Medium,99.93,99.93,0.0,0.07,99.93,1
13131,High,99.93,99.93,99.93,0.01,0.06,1
4088,Medium,99.93,99.93,0.0,0.07,99.93,1
4121,Medium,99.93,99.93,0.0,0.07,99.93,1
13178,Medium,99.93,99.93,0.0,0.07,99.93,1
13196,Medium,99.93,99.93,0.0,0.07,99.93,1
1548,Medium,99.93,99.93,0.0,0.07,99.93,1
14268,Medium,99.93,99.93,0.0,0.07,99.93,1
14215,Medium,99.93,99.93,0.0,0.07,99.93,1
14216,Medium,99.93,99.93,0.0,0.07,99.93,1
10651,Medium,99.93,99.93,0.0,0.07,99.93,1
10660,Medium,99.93,99.93,0.0,0.07,99.93,1
11181,Medium,99.93,99.93,0.0,0.07,99.93,1
11192,Medium,99.93,99.93,0.0,0.07,99.93,1
11154,Medium,99.93,99.93,0.0,0.07,99.93,1
7239,Medium,99.93,99.93,0.0,0.07,99.93,1
7244,High,99.93,99.93,99.93,0.01,0.05,1
7248,Medium,99.93,99.93,0.0,0.07,99.93,1
1270,Medium,99.93,99.93,0.0,0.06,99.93,1
13398,Medium,99.93,99.93,0.0,0.07,99.93,1
1561,Medium,99.93,99.93,0.0,0.07,99.93,1
13281,Medium,99.93,99.93,0.0,0.06,99.93,1
4187,Medium,99.93,99.93,0.0,0.07,99.93,1
9092,Medium,99.93,99.93,0.0,0.07,99.93,1
4225,Medium,99.93,99.93,0.0,0.06,99.93,1
3014,Medium,99.93,99.93,0.0,0.07,99.93,1
3028,Medium,99.93,99.93,0.0,0.07,99.93,1
10800,Medium,99.93,99.93,0.0,0.07,99.93,1
3293,Medium,99.93,99.93,0.01,0.06,99.93,1
14033,Medium,99.93,99.93,0.0,0.07,99.93,1
645,Medium,99.93,99.93,0.0,0.07,99.93,1
646,Medium,99.93,99.93,0.0,0.07,99.93,1
14126,Medium,99.93,99.93,0.0,0.07,99.93,1
14160,Medium,99.93,99.93,0.0,0.07,99.93,1
4173,Medium,99.93,99.93,0.0,0.07,99.93,1
1596,Medium,99.93,99.93,0.0,0.07,99.93,1
13377,Medium,99.93,99.93,0.0,0.07,99.93,1
13380,Medium,99.93,99.93,0.0,0.07,99.93,1
13385,Medium,99.93,99.93,0.0,0.07,99.93,1
13387,Medium,99.93,99.93,0.0,0.07,99.93,1
1391,Medium,99.93,99.93,0.0,0.07,99.93,1
1395,Medium,99.93,99.93,0.0,0.07,99.93,1
8076,Medium,99.93,99.93,0.0,0.07,99.93,1
10816,Medium,99.93,99.93,0.0,0.07,99.93,1
10715,Medium,99.93,99.93,0.0,0.07,99.93,1
10737,Medium,99.93,99.93,0.0,0.07,99.93,1
10746,Medium,99.93,99.93,0.0,0.07,99.93,1
11144,Medium,99.93,99.93,0.0,0.07,99.93,1
3067,Medium,99.93,99.93,0.0,0.07,99.93,1
476,Medium,99.93,99.93,0.0,0.07,99.93,1
14355,Medium,99.93,99.93,0.0,0.07,99.93,1
14359,Medium,99.93,99.93,0.0,0.07,99.93,1
12021,Medium,99.93,99.93,0.0,0.07,99.93,1
3104,Medium,99.93,99.93,0.0,0.07,99.93,1
14553,Medium,99.93,99.93,0.0,0.07,99.93,1
10886,Medium,99.93,99.93,0.0,0.07,99.93,1
14520,Medium,99.93,99.93,0.0,0.07,99.93,1
303,Medium,99.93,99.93,0.0,0.07,99.93,1
5314,Medium,99.93,99.93,0.0,0.07,99.93,1
7877,Medium,99.93,99.93,0.0,0.07,99.93,1
4924,Medium,99.93,99.93,0.0,0.07,99.93,1
6424,Medium,99.93,99.93,0.0,0.07,99.93,1
6336,Medium,99.93,99.93,0.0,0.07,99.93,1
13367,Medium,99.93,99.93,0.0,0.07,99.93,1
13369,Medium,99.93,99.93,0.0,0.07,99.93,1
13371,Medium,99.93,99.93,0.0,0.07,99.93,1
1432,Medium,99.93,99.93,0.0,0.06,99.93,1
5414,Medium,99.93,99.93,0.0,0.07,99.93,1
3619,Medium,99.93,99.93,0.0,0.07,99.93,1
13805,Medium,99.93,99.93,0.0,0.07,99.93,1
4488,Medium,99.93,99.93,0.0,0.07,99.93,1
12001,Medium,99.93,99.93,0.0,0.07,99.93,1
2334,Medium,99.93,99.93,0.0,0.07,99.93,1
12035,Medium,99.93,99.93,0.0,0.07,99.93,1
9862,Medium,99.93,99.93,0.0,0.07,99.93,1
3656,Medium,99.93,99.93,0.0,0.06,99.93,1
4491,Medium,99.93,99.93,0.0,0.07,99.93,1
4502,Medium,99.93,99.93,0.0,0.07,99.93,1
8420,Medium,99.93,99.93,0.0,0.07,99.93,1
12011,Medium,99.93,99.93,0.0,0.07,99.93,1
12012,Medium,99.93,99.93,0.0,0.07,99.93,1
12013,Medium,99.93,99.93,0.0,0.07,99.93,1
12014,Medium,99.93,99.93,0.0,0.07,99.93,1
12019,Medium,99.93,99.93,0.0,0.06,99.93,1
14556,Medium,99.92,99.92,0.0,0.08,99.92,1
195,Medium,99.92,99.92,0.0,0.08,99.92,1
14535,High,99.92,99.92,99.92,0.01,0.07,1
14510,Medium,99.92,99.92,0.0,0.08,99.92,1
5252,Medium,99.92,99.92,0.0,0.08,99.92,1
5224,Medium,99.92,99.92,0.0,0.08,99.92,1
14543,Medium,99.92,99.92,0.0,0.07,99.92,1
13818,Medium,99.92,99.92,0.0,0.08,99.92,1
985,Medium,99.92,99.92,0.0,0.08,99.92,1
4490,Medium,99.92,99.92,0.0,0.08,99.92,1
4493,Medium,99.92,99.92,0.0,0.08,99.92,1
4499,Medium,99.92,99.92,0.0,0.08,99.92,1
4514,Medium,99.92,99.92,0.0,0.08,99.92,1
899,Medium,99.92,99.92,0.0,0.08,99.92,1
903,Medium,99.92,99.92,0.0,0.08,99.92,1
6562,Medium,99.92,99.92,0.0,0.08,99.92,1
6148,Medium,99.92,99.92,0.0,0.08,99.92,1
6154,Medium,99.92,99.92,0.0,0.08,99.92,1
1054,Medium,99.92,99.92,0.0,0.07,99.92,1
3083,Medium,99.92,99.92,0.0,0.08,99.92,1
3084,Medium,99.92,99.92,0.0,0.08,99.92,1
10942,Medium,99.92,99.92,0.0,0.08,99.92,1
7233,Medium,99.92,99.92,0.0,0.08,99.92,1
3226,Medium,99.92,99.92,0.0,0.08,99.92,1
10823,Medium,99.92,99.92,0.0,0.08,99.92,1
10825,Medium,99.92,99.92,0.0,0.08,99.92,1
10795,Medium,99.92,99.92,0.0,0.08,99.92,1
10907,Medium,99.92,99.92,0.0,0.07,99.92,1
3107,Medium,99.92,99.92,0.0,0.08,99.92,1
7644,Medium,99.92,99.92,0.0,0.08,99.92,1
289,Medium,99.92,99.92,0.0,0.07,99.92,1
11139,Medium,99.92,99.92,0.0,0.08,99.92,1
11141,Medium,99.92,99.92,0.0,0.08,99.92,1
3036,Medium,99.92,99.92,0.0,0.08,99.92,1
3001,Medium,99.92,99.92,0.0,0.08,99.92,1
11162,Medium,99.92,99.92,0.0,0.08,99.92,1
5390,Medium,99.92,99.92,0.0,0.08,99.92,1
5392,Medium,99.92,99.92,0.0,0.08,99.92,1
1096,Medium,99.92,99.92,0.0,0.08,99.92,1
13618,Medium,99.92,99.92,0.0,0.08,99.92,1
13583,Medium,99.92,99.92,0.0,0.08,99.92,1
13612,Medium,99.92,99.92,0.0,0.07,99.92,1
8692,Medium,99.92,99.92,0.0,0.07,99.92,1
4471,Medium,99.92,99.92,0.0,0.08,99.92,1
1127,Medium,99.92,99.92,0.0,0.08,99.92,1
5627,Medium,99.92,99.92,0.0,0.08,99.92,1
7279,Medium,99.92,99.92,0.0,0.08,99.92,1
2923,Medium,99.92,99.92,0.0,0.08,99.92,1
7804,Medium,99.92,99.92,0.0,0.07,99.92,1
7813,Medium,99.92,99.92,0.0,0.08,99.92,1
1135,Medium,99.92,99.92,0.0,0.08,99.92,1
8862,Medium,99.92,99.92,0.0,0.08,99.92,1
4455,Medium,99.92,99.92,0.0,0.08,99.92,1
1076,Medium,99.92,99.92,0.0,0.08,99.92,1
1081,Medium,99.92,99.92,0.0,0.08,99.92,1
1088,Medium,99.92,99.92,0.0,0.08,99.92,1
1091,Medium,99.92,99.92,0.0,0.08,99.92,1
1002,Medium,99.92,99.92,0.0,0.08,99.92,1
909,Medium,99.92,99.92,0.0,0.08,99.92,1
832,Medium,99.92,99.92,0.0,0.07,99.92,1
3383,Medium,99.92,99.92,0.0,0.08,99.92,1
2774,Medium,99.92,99.92,0.0,0.08,99.92,1
2775,Medium,99.92,99.92,0.0,0.08,99.92,1
2862,Medium,99.92,99.92,0.0,0.08,99.92,1
11196,Medium,99.92,99.92,0.0,0.08,99.92,1
11203,Medium,99.92,99.92,0.0,0.08,99.92,1
841,Medium,99.92,99.92,0.0,0.08,99.92,1
804,Medium,99.92,99.92,0.0,0.08,99.92,1
8502,Medium,99.92,99.92,0.0,0.08,99.92,1
8214,Medium,99.92,99.92,0.0,0.08,99.92,1
8256,Medium,99.92,99.92,0.0,0.08,99.92,1
13872,Medium,99.92,99.92,0.0,0.08,99.92,1
6121,Medium,99.92,99.92,0.0,0.08,99.92,1
14274,Medium,99.92,99.92,0.0,0.08,99.92,1
503,Medium,99.92,99.92,0.0,0.08,99.92,1
355,Medium,99.92,99.92,0.0,0.08,99.92,1
14320,Medium,99.92,99.92,0.0,0.08,99.92,1
7842,Medium,99.92,99.92,0.0,0.08,99.92,1
2816,Medium,99.92,99.92,0.0,0.08,99.92,1
11269,Medium,99.92,99.92,0.0,0.08,99.92,1
10573,Medium,99.92,99.92,0.0,0.08,99.92,1
10585,Medium,99.92,99.92,0.0,0.08,99.92,1
10588,Medium,99.92,99.92,0.0,0.08,99.92,1
10589,Medium,99.92,99.92,0.0,0.07,99.92,1
10612,Medium,99.92,99.92,0.0,0.07,99.92,1
8733,Medium,99.92,99.92,0.0,0.08,99.92,1
13565,Medium,99.92,99.92,0.0,0.08,99.92,1
1254,Medium,99.92,99.92,0.0,0.08,99.92,1
13374,Medium,99.92,99.92,0.0,0.08,99.92,1
1346,Medium,99.92,99.92,0.0,0.08,99.92,1
1173,Medium,99.92,99.92,0.0,0.08,99.92,1
10346,High,99.92,99.92,99.92,0.02,0.07,1
11440,Medium,99.92,99.92,0.0,0.08,99.92,1
11239,Medium,99.92,99.92,0.0,0.08,99.92,1
3388,Medium,99.92,99.92,0.0,0.08,99.92,1
11454,Medium,99.92,99.92,0.0,0.08,99.92,1
11461,Medium,99.92,99.92,0.0,0.08,99.92,1
2715,Medium,99.92,99.92,0.0,0.08,99.92,1
2716,Medium,99.92,99.92,0.0,0.08,99.92,1
14330,Medium,99.92,99.92,0.0,0.08,99.92,1
8882,Medium,99.92,99.92,0.0,0.08,99.92,1
9059,Medium,99.92,99.92,0.0,0.08,99.92,1
13365,Medium,99.92,99.92,0.0,0.07,99.92,1
13366,Medium,99.92,99.92,0.0,0.08,99.92,1
13383,Medium,99.92,99.92,0.0,0.08,99.92,1
1383,Medium,99.92,99.92,0.0,0.08,99.92,1
9078,Medium,99.92,99.92,0.0,0.07,99.92,1
7514,Medium,99.92,99.92,0.0,0.08,99.92,1
7860,Medium,99.92,99.92,0.0,0.08,99.92,1
7862,Medium,99.92,99.92,0.0,0.08,99.92,1
4984,Medium,99.92,99.92,0.0,0.08,99.92,1
7872,Medium,99.92,99.92,0.0,0.07,99.92,1
11465,Medium,99.92,99.92,0.0,0.08,99.92,1
7056,Medium,99.92,99.92,0.0,0.08,99.92,1
7067,Medium,99.92,99.92,0.0,0.08,99.92,1
7211,Medium,99.92,99.92,0.0,0.08,99.92,1
13360,Medium,99.92,99.92,0.0,0.08,99.92,1
6696,Medium,99.92,99.92,0.0,0.08,99.92,1
4251,Medium,99.92,99.92,0.0,0.08,99.92,1
4256,Medium,99.92,99.92,0.0,0.08,99.92,1
6453,Medium,99.92,99.92,0.0,0.08,99.92,1
11477,Medium,99.92,99.92,0.0,0.08,99.92,1
2705,Medium,99.92,99.92,0.0,0.08,99.92,1
10364,Medium,99.92,99.92,0.0,0.08,99.92,1
3445,Medium,99.92,99.92,0.0,0.08,99.92,1
3448,Medium,99.92,99.92,0.01,0.07,99.92,1
3458,Medium,99.92,99.92,0.01,0.07,99.92,1
10302,Medium,99.92,99.92,0.0,0.08,99.92,1
10324,Medium,99.92,99.92,0.0,0.08,99.92,1
7016,Medium,99.92,99.92,0.0,0.08,99.92,1
14277,Medium,99.92,99.92,0.0,0.08,99.92,1
14287,Medium,99.92,99.92,0.0,0.08,99.92,1
14292,Medium,99.92,99.92,0.0,0.08,99.92,1
14228,Medium,99.92,99.92,0.0,0.08,99.92,1
4685,Medium,99.92,99.92,0.0,0.08,99.92,1
8382,Medium,99.92,99.92,0.0,0.08,99.92,1
4687,Medium,99.92,99.92,0.0,0.08,99.92,1
4695,Medium,99.92,99.92,0.0,0.08,99.92,1
13173,Medium,99.92,99.92,0.0,0.08,99.92,1
13186,Medium,99.92,99.92,0.0,0.08,99.92,1
1556,Medium,99.92,99.92,0.0,0.08,99.92,1
1557,Medium,99.92,99.92,0.0,0.07,99.92,1
13280,Medium,99.92,99.92,0.0,0.08,99.92,1
9177,Medium,99.92,99.92,0.0,0.08,99.92,1
9081,Medium,99.92,99.92,0.0,0.08,99.92,1
5845,Medium,99.92,99.92,0.0,0.08,99.92,1
11558,Medium,99.92,99.92,0.0,0.08,99.92,1
2666,Medium,99.92,99.92,0.0,0.07,99.92,1
2655,Medium,99.92,99.92,0.0,0.08,99.92,1
7400,Medium,99.92,99.92,0.0,0.08,99.92,1
7444,Medium,99.92,99.92,0.0,0.08,99.92,1
2675,Medium,99.92,99.92,0.0,0.07,99.92,1
2678,Medium,99.92,99.92,0.0,0.08,99.92,1
11578,Medium,99.92,99.92,0.0,0.07,99.92,1
11579,Medium,99.92,99.92,0.0,0.08,99.92,1
11861,Medium,99.92,99.92,0.0,0.08,99.92,1
11695,Medium,99.92,99.92,0.0,0.08,99.92,1
11767,Medium,99.92,99.92,0.0,0.08,99.92,1
10257,Medium,99.92,99.92,0.0,0.08,99.92,1
5829,Medium,99.92,99.92,0.0,0.08,99.92,1
9086,Medium,99.92,99.92,0.0,0.08,99.92,1
1644,High,99.92,99.92,99.92,0.02,0.07,1
4162,Medium,99.92,99.92,0.0,0.08,99.92,1
9279,Medium,99.92,99.92,0.0,0.08,99.92,1
4178,Medium,99.92,99.92,0.0,0.08,99.92,1
1576,Medium,99.92,99.92,0.0,0.07,99.92,1
13169,Medium,99.92,99.92,0.0,0.08,99.92,1
13961,High,99.92,99.92,99.92,0.01,0.08,1
815,Medium,99.92,99.92,0.0,0.08,99.92,1
5280,Medium,99.92,99.92,0.0,0.08,99.92,1
7575,Medium,99.92,99.92,0.0,0.07,99.92,1
2567,Medium,99.92,99.92,0.0,0.08,99.92,1
11785,Medium,99.92,99.92,0.0,0.08,99.92,1
11790,Medium,99.92,99.92,0.0,0.08,99.92,1
11795,Medium,99.92,99.92,0.0,0.08,99.92,1
3589,Medium,99.92,99.92,0.0,0.08,99.92,1
13852,Medium,99.92,99.92,0.0,0.08,99.92,1
13871,Medium,99.92,99.92,0.0,0.08,99.92,1
8079,Medium,99.92,99.92,0.0,0.08,99.92,1
655,Medium,99.92,99.92,0.0,0.08,99.92,1
13076,Medium,99.92,99.92,0.0,0.08,99.92,1
1648,Medium,99.92,99.92,0.01,0.06,99.92,1
1656,Medium,99.92,99.92,0.0,0.08,99.92,1
13124,High,99.92,99.92,99.92,0.02,0.07,1
4097,Medium,99.92,99.92,0.0,0.08,99.92,1
2529,Medium,99.92,99.92,0.0,0.08,99.92,1
11840,Medium,99.92,99.92,0.0,0.08,99.92,1
9875,Medium,99.92,99.92,0.0,0.08,99.92,1
9879,Medium,99.92,99.92,0.0,0.08,99.92,1
9892,Medium,99.92,99.92,0.0,0.08,99.92,1
9847,Medium,99.92,99.92,0.0,0.08,99.92,1
12016,Medium,99.92,99.92,0.0,0.08,99.92,1
12023,Medium,99.92,99.92,0.0,0.08,99.92,1
14235,Medium,99.92,99.92,0.0,0.08,99.92,1
542,Medium,99.92,99.92,0.0,0.08,99.92,1
549,Medium,99.92,99.92,0.0,0.08,99.92,1
9240,Medium,99.92,99.92,0.0,0.08,99.92,1
1742,Medium,99.92,99.92,0.0,0.08,99.92,1
9442,Medium,99.92,99.92,0.0,0.08,99.92,1
9454,High,99.92,99.92,99.92,0.01,0.06,1
9462,High,99.92,99.92,99.92,0.01,0.06,1
9355,Medium,99.92,99.92,0.0,0.08,99.92,1
4087,Medium,99.92,99.92,0.0,0.08,99.92,1
13096,Medium,99.92,99.92,0.0,0.08,99.92,1
12026,Medium,99.92,99.92,0.0,0.08,99.92,1
12032,Medium,99.92,99.92,0.0,0.08,99.92,1
12033,Medium,99.92,99.92,0.0,0.08,99.92,1
12010,Medium,99.92,99.92,0.0,0.08,99.92,1
12142,Medium,99.92,99.92,0.0,0.08,99.92,1
5882,Medium,99.92,99.92,0.0,0.08,99.92,1
5855,Medium,99.92,99.92,0.0,0.08,99.92,1
6960,Medium,99.92,99.92,0.0,0.08,99.92,1
6048,Medium,99.92,99.92,0.0,0.08,99.92,1
3968,Medium,99.92,99.92,0.0,0.08,99.92,1
3914,Medium,99.92,99.92,0.0,0.08,99.92,1
3929,Medium,99.92,99.92,0.0,0.08,99.92,1
1694,Medium,99.92,99.92,0.0,0.07,99.92,1
13922,Medium,99.92,99.92,0.0,0.08,99.92,1
769,Medium,99.92,99.92,0.0,0.08,99.92,1
13981,Medium,99.92,99.92,0.0,0.07,99.92,1
13982,Medium,99.92,99.92,0.0,0.08,99.92,1
13969,Medium,99.92,99.92,0.0,0.08,99.92,1
3662,Medium,99.92,99.92,0.0,0.08,99.92,1
3663,Medium,99.92,99.92,0.0,0.08,99.92,1
6920,Medium,99.92,99.92,0.0,0.08,99.92,1
2280,Medium,99.92,99.92,0.0,0.08,99.92,1
12039,Medium,99.92,99.92,0.0,0.08,99.92,1
9835,Medium,99.92,99.92,0.0,0.08,99.92,1
3670,Medium,99.92,99.92,0.0,0.08,99.92,1
3677,Medium,99.92,99.92,0.0,0.08,99.92,1
9785,Medium,99.92,99.92,0.0,0.08,99.92,1
9787,Medium,99.92,99.92,0.0,0.08,99.92,1
2207,Medium,99.92,99.92,0.0,0.07,99.92,1
7927,Medium,99.92,99.92,0.0,0.08,99.92,1
6331,Medium,99.92,99.92,0.0,0.07,99.92,1
6344,Medium,99.92,99.92,0.0,0.08,99.92,1
12262,Medium,99.92,99.92,0.0,0.08,99.92,1
12291,Medium,99.92,99.92,0.0,0.08,99.92,1
12228,Medium,99.92,99.92,0.0,0.08,99.92,1
3646,Medium,99.92,99.92,0.0,0.08,99.92,1
8160,Medium,99.92,99.92,0.0,0.08,99.92,1
4783,Medium,99.92,99.92,0.0,0.08,99.92,1
14001,Medium,99.92,99.92,0.0,0.08,99.92,1
1781,Medium,99.92,99.92,0.0,0.08,99.92,1
1787,Medium,99.92,99.92,0.0,0.08,99.92,1
12867,Medium,99.92,99.92,0.0,0.08,99.92,1
12818,Medium,99.92,99.92,0.0,0.08,99.92,1
6724,Medium,99.92,99.92,0.0,0.08,99.92,1
6725,Medium,99.92,99.92,0.0,0.08,99.92,1
1772,Medium,99.92,99.92,0.0,0.08,99.92,1
2076,Medium,99.92,99.92,0.0,0.08,99.92,1
12322,Medium,99.92,99.92,0.0,0.08,99.92,1
2101,Medium,99.92,99.92,0.0,0.08,99.92,1
5515,Medium,99.92,99.92,0.0,0.08,99.92,1
7481,Medium,99.92,99.92,0.0,0.08,99.92,1
12359,Medium,99.92,99.92,0.0,0.08,99.92,1
4874,Medium,99.92,99.92,0.0,0.08,99.92,1
9491,Medium,99.92,99.92,0.0,0.08,99.92,1
12598,Medium,99.92,99.92,0.0,0.08,99.92,1
12822,Medium,99.92,99.92,0.0,0.08,99.92,1
5470,Medium,99.92,99.92,0.0,0.07,99.92,1
1779,Medium,99.92,99.92,0.0,0.08,99.92,1
12520,Medium,99.92,99.92,0.0,0.08,99.92,1
12541,Medium,99.92,99.92,0.0,0.08,99.92,1
9595,Medium,99.92,99.92,0.0,0.08,99.92,1
12742,High,99.92,99.92,99.92,0.01,0.06,1
12807,Medium,99.92,99.92,0.0,0.08,99.92,1
12591,Medium,99.92,99.92,0.0,0.08,99.92,1
672,Medium,99.92,99.92,0.0,0.08,99.92,1
675,Medium,99.92,99.92,0.0,0.08,99.92,1
676,Medium,99.92,99.92,0.0,0.08,99.92,1
590,Medium,99.92,99.92,0.0,0.07,99.92,1
9695,Medium,99.92,99.92,0.0,0.08,99.92,1
2041,Medium,99.92,99.92,0.0,0.08,99.92,1
2054,Medium,99.92,99.92,0.0,0.08,99.92,1
12466,Medium,99.92,99.92,0.0,0.08,99.92,1
9725,Medium,99.92,99.92,0.0,0.07,99.92,1
12475,Medium,99.92,99.92,0.0,0.07,99.92,1
14031,Medium,99.92,99.92,0.0,0.08,99.92,1
596,Medium,99.92,99.92,0.0,0.08,99.92,1
7564,Medium,99.92,99.92,0.0,0.08,99.92,1
4815,Medium,99.92,99.92,0.0,0.08,99.92,1
4840,Medium,99.92,99.92,0.0,0.07,99.92,1
1952,Medium,99.92,99.92,0.0,0.08,99.92,1
1916,Medium,99.92,99.92,0.0,0.08,99.92,1
5916,Medium,99.92,99.92,0.0,0.08,99.92,1
3850,Medium,99.92,99.92,0.0,0.08,99.92,1
9623,Medium,99.92,99.92,0.0,0.08,99.92,1
14550,Medium,99.92,99.92,0.01,0.07,99.92,1
14519,Medium,99.92,99.92,0.0,0.08,99.92,1
14522,Medium,99.92,99.92,0.0,0.08,99.92,1
14532,Medium,99.92,99.92,0.0,0.07,99.92,1
240,Medium,99.92,99.92,0.0,0.08,99.92,1
14509,Medium,99.92,99.92,0.0,0.08,99.92,1
7602,Medium,99.92,99.92,0.01,0.08,99.92,1
52,Medium,99.92,99.92,0.0,0.08,99.92,1
3160,Medium,99.92,99.92,0.0,0.08,99.92,1
3176,Medium,99.92,99.92,0.0,0.07,99.92,1
3195,Medium,99.92,99.92,0.0,0.08,99.92,1
3118,Medium,99.92,99.92,0.0,0.08,99.92,1
336,Medium,99.92,99.92,0.0,0.07,99.92,1
14489,Medium,99.92,99.92,0.0,0.08,99.92,1
14491,Medium,99.92,99.92,0.0,0.08,99.92,1
14499,Medium,99.92,99.92,0.0,0.08,99.92,1
14484,Medium,99.92,99.92,0.0,0.08,99.92,1
320,Medium,99.92,99.92,0.0,0.08,99.92,1
5212,Medium,99.92,99.92,0.0,0.08,99.92,1
14573,Medium,99.91,99.91,0.0,0.08,99.91,1
5213,Medium,99.91,99.91,0.0,0.09,99.91,1
10867,Medium,99.91,99.91,0.0,0.09,99.91,1
3081,Medium,99.91,99.91,0.0,0.09,99.91,1
3076,Medium,99.91,99.91,0.0,0.09,99.91,1
3114,Medium,99.91,99.91,0.01,0.07,99.91,1
26,Medium,99.91,99.91,0.0,0.09,99.91,1
14502,Medium,99.91,99.91,0.0,0.09,99.91,1
184,Medium,99.91,99.91,0.0,0.09,99.91,1
305,Medium,99.91,99.91,0.0,0.09,99.91,1
267,Medium,99.91,99.91,0.0,0.09,99.91,1
10903,Medium,99.91,99.91,0.0,0.09,99.91,1
3098,Medium,99.91,99.91,0.0,0.08,99.91,1
3110,Medium,99.91,99.91,0.0,0.09,99.91,1
7639,Medium,99.91,99.91,0.0,0.09,99.91,1
5187,Medium,99.91,99.91,0.0,0.08,99.91,1
296,Medium,99.91,99.91,0.0,0.08,99.91,1
14352,Medium,99.91,99.91,0.0,0.09,99.91,1
3066,Medium,99.91,99.91,0.0,0.09,99.91,1
11081,Medium,99.91,99.91,0.0,0.09,99.91,1
3029,Medium,99.91,99.91,0.0,0.09,99.91,1
10805,Medium,99.91,99.91,0.0,0.09,99.91,1
3299,Medium,99.91,99.91,0.0,0.09,99.91,1
8646,Medium,99.91,99.91,0.0,0.09,99.91,1
5374,Medium,99.91,99.91,0.0,0.09,99.91,1
1095,Medium,99.91,99.91,0.0,0.09,99.91,1
13653,Medium,99.91,99.91,0.0,0.08,99.91,1
13593,Medium,99.91,99.91,0.0,0.09,99.91,1
12956,Medium,99.91,99.91,0.0,0.08,99.91,1
1873,Medium,99.91,99.91,0.0,0.09,99.91,1
1893,Medium,99.91,99.91,0.0,0.09,99.91,1
5447,Medium,99.91,99.91,0.0,0.09,99.91,1
7500,Medium,99.91,99.91,0.0,0.08,99.91,1
7501,Medium,99.91,99.91,0.0,0.09,99.91,1
7502,Medium,99.91,99.91,0.0,0.08,99.91,1
1929,Medium,99.91,99.91,0.0,0.09,99.91,1
9599,Medium,99.91,99.91,0.0,0.09,99.91,1
3886,Medium,99.91,99.91,0.0,0.08,99.91,1
9548,Medium,99.91,99.91,0.0,0.09,99.91,1
1842,Medium,99.91,99.91,0.0,0.09,99.91,1
1846,Medium,99.91,99.91,0.0,0.09,99.91,1
12741,Medium,99.91,99.91,0.0,0.09,99.91,1
670,Medium,99.91,99.91,0.0,0.08,99.91,1
12729,Medium,99.91,99.91,0.0,0.09,99.91,1
13991,Medium,99.91,99.91,0.0,0.09,99.91,1
14004,Medium,99.91,99.91,0.0,0.09,99.91,1
12865,Medium,99.91,99.91,0.0,0.09,99.91,1
12893,Medium,99.91,99.91,0.0,0.09,99.91,1
12905,Medium,99.91,99.91,0.0,0.09,99.91,1
12337,Medium,99.91,99.91,0.0,0.09,99.91,1
12274,Medium,99.91,99.91,0.0,0.09,99.91,1
5520,Medium,99.91,99.91,0.0,0.08,99.91,1
5552,Medium,99.91,99.91,0.0,0.09,99.91,1
7483,Medium,99.91,99.91,0.0,0.09,99.91,1
7488,Medium,99.91,99.91,0.0,0.09,99.91,1
4844,Medium,99.91,99.91,0.0,0.09,99.91,1
8026,Medium,99.91,99.91,0.0,0.09,99.91,1
4860,Medium,99.91,99.91,0.0,0.09,99.91,1
3947,Medium,99.91,99.91,0.0,0.09,99.91,1
3875,Medium,99.91,99.91,0.0,0.09,99.91,1
13964,High,99.91,99.91,99.91,0.02,0.06,1
3722,Medium,99.91,99.91,0.0,0.09,99.91,1
