transaction_id,predicted_risk_level,risk_score,confidence,prob_high,prob_low,prob_medium,is_fraud_flagged
1245,Medium,99.93,99.93,0.0,0.07,99.93,1
1246,Medium,99.95,99.95,0.0,0.05,99.95,1
1247,Low,97.73,97.73,0.0,97.73,2.27,0
1248,Low,99.96,99.96,0.0,99.96,0.04,0
1249,Medium,98.24,98.24,0.0,1.75,98.24,1
1250,Low,99.93,99.93,0.0,99.93,0.07,0
1251,Low,99.4,99.4,0.0,99.4,0.6,0
1252,Low,99.96,99.96,0.0,99.96,0.04,0
1253,Low,83.24,83.24,0.01,83.24,16.75,0
1254,Medium,99.92,99.92,0.0,0.08,99.92,1
1255,Low,89.15,89.15,0.01,89.15,10.84,0
1256,Medium,99.78,99.78,0.0,0.22,99.78,1
1257,Low,98.72,98.72,0.0,98.72,1.28,0
1258,Low,62.31,62.31,0.03,62.31,37.66,0
1259,Low,99.96,99.96,0.0,99.96,0.04,0
1260,Low,99.96,99.96,0.0,99.96,0.04,0
1261,Low,99.95,99.95,0.0,99.95,0.05,0
1262,Low,99.91,99.91,0.0,99.91,0.09,0
1263,Low,99.78,99.78,0.0,99.78,0.22,0
1264,Low,99.96,99.96,0.0,99.96,0.04,0
1265,Low,99.15,99.15,0.0,99.15,0.85,0
1266,Medium,74.35,74.35,0.01,25.64,74.35,1
1267,Low,99.92,99.92,0.0,99.92,0.08,0
1268,Medium,94.59,94.59,0.01,5.41,94.59,1
1269,Low,99.22,99.22,0.0,99.22,0.77,0
1270,Medium,99.93,99.93,0.0,0.06,99.93,1
1271,Low,99.96,99.96,0.0,99.96,0.04,0
1272,Medium,99.73,99.73,0.0,0.27,99.73,1
1273,Low,99.96,99.96,0.0,99.96,0.04,0
1274,Low,98.49,98.49,0.0,98.49,1.51,0
1275,Low,97.76,97.76,0.0,97.76,2.24,0
1276,Low,99.89,99.89,0.0,99.89,0.11,0
1277,Low,99.95,99.95,0.0,99.95,0.05,0
1278,Medium,99.83,99.83,0.0,0.17,99.83,1
1279,Low,99.96,99.96,0.0,99.96,0.04,0
1280,Low,99.96,99.96,0.0,99.96,0.04,0
1281,Low,91.83,91.83,0.01,91.83,8.17,0
1282,Low,98.26,98.26,0.0,98.26,1.74,0
1283,Low,99.93,99.93,0.0,99.93,0.07,0
1284,Low,99.92,99.92,0.0,99.92,0.07,0
1285,Low,99.93,99.93,0.0,99.93,0.07,0
1286,Low,99.96,99.96,0.0,99.96,0.04,0
1287,Low,99.96,99.96,0.0,99.96,0.04,0
1288,Medium,96.68,96.68,0.01,3.32,96.68,1
1289,Low,99.97,99.97,0.0,99.97,0.03,0
1290,Low,99.92,99.92,0.0,99.92,0.08,0
1291,Low,99.96,99.96,0.0,99.96,0.04,0
1292,Low,99.94,99.94,0.0,99.94,0.06,0
1293,Low,99.95,99.95,0.0,99.95,0.05,0
1294,Medium,98.75,98.75,0.0,1.25,98.75,1
1295,Low,99.58,99.58,0.0,99.58,0.41,0
1296,Low,99.96,99.96,0.0,99.96,0.04,0
1297,Low,99.96,99.96,0.0,99.96,0.04,0
1298,Low,99.96,99.96,0.0,99.96,0.04,0
1299,Medium,99.7,99.7,0.0,0.3,99.7,1
1300,Low,99.97,99.97,0.0,99.97,0.03,0
1301,Low,99.97,99.97,0.0,99.97,0.03,0
1302,Low,99.95,99.95,0.0,99.95,0.05,0
1303,Low,99.94,99.94,0.0,99.94,0.06,0
1304,Low,99.96,99.96,0.0,99.96,0.04,0
1305,Low,99.96,99.96,0.0,99.96,0.04,0
1306,Low,98.61,98.61,0.0,98.61,1.39,0
1307,Low,99.96,99.96,0.0,99.96,0.04,0
1308,Low,99.94,99.94,0.0,99.94,0.05,0
1309,Low,99.96,99.96,0.0,99.96,0.04,0
1310,Low,99.96,99.96,0.0,99.96,0.04,0
1311,Low,99.91,99.91,0.0,99.91,0.09,0
1312,Low,99.96,99.96,0.0,99.96,0.04,0
1313,Low,99.96,99.96,0.0,99.96,0.04,0
1314,Low,99.93,99.93,0.0,99.93,0.07,0
1315,Low,99.96,99.96,0.0,99.96,0.04,0
1316,Low,99.95,99.95,0.0,99.95,0.05,0
1317,Medium,99.7,99.7,0.01,0.29,99.7,1
1318,Low,99.96,99.96,0.0,99.96,0.04,0
1319,Low,99.96,99.96,0.0,99.96,0.04,0
1320,Low,99.91,99.91,0.0,99.91,0.09,0
1321,Low,99.96,99.96,0.0,99.96,0.04,0
1322,Low,99.93,99.93,0.0,99.93,0.07,0
1323,Low,99.96,99.96,0.0,99.96,0.04,0
1324,Medium,99.93,99.93,0.0,0.07,99.93,1
1325,Medium,96.6,96.6,0.0,3.4,96.6,1
1326,Low,99.95,99.95,0.0,99.95,0.05,0
1327,Low,99.92,99.92,0.0,99.92,0.08,0
1328,Low,99.92,99.92,0.0,99.92,0.08,0
1329,Low,89.34,89.34,0.01,89.34,10.65,0
1330,Low,99.95,99.95,0.0,99.95,0.05,0
1331,Low,99.95,99.95,0.0,99.95,0.05,0
1332,Medium,99.46,99.46,0.0,0.53,99.46,1
1333,Low,99.88,99.88,0.0,99.88,0.12,0
1334,Low,98.0,98.0,0.0,98.0,2.0,0
1335,Medium,99.91,99.91,0.0,0.09,99.91,1
1336,Low,99.83,99.83,0.0,99.83,0.16,0
1337,Low,99.95,99.95,0.0,99.95,0.05,0
1338,Low,90.33,90.33,0.01,90.33,9.66,0
1339,Medium,94.03,94.03,5.48,0.49,94.03,1
1340,Medium,99.89,99.89,0.0,0.11,99.89,1
1341,Medium,99.87,99.87,0.0,0.13,99.87,1
1342,Low,99.78,99.78,0.0,99.78,0.22,0
1343,Low,99.95,99.95,0.0,99.95,0.05,0
1344,Low,96.44,96.44,0.0,96.44,3.55,0
1345,Medium,99.76,99.76,0.0,0.24,99.76,1
1346,Medium,99.92,99.92,0.0,0.08,99.92,1
1347,Medium,99.91,99.91,0.0,0.09,99.91,1
1348,Low,99.39,99.39,0.0,99.39,0.61,0
1349,Low,99.12,99.12,0.0,99.12,0.88,0
1350,Medium,99.86,99.86,0.0,0.14,99.86,1
1351,Low,99.91,99.91,0.0,99.91,0.09,0
1352,Low,99.96,99.96,0.0,99.96,0.04,0
1353,Low,99.92,99.92,0.0,99.92,0.08,0
1354,Low,92.21,92.21,0.01,92.21,7.79,0
1355,Medium,97.26,97.26,0.0,2.74,97.26,1
1356,Low,97.2,97.2,0.0,97.2,2.8,0
1357,Low,99.94,99.94,0.0,99.94,0.06,0
1358,Medium,99.86,99.86,0.0,0.13,99.86,1
1359,Low,99.92,99.92,0.0,99.92,0.08,0
1360,Low,99.77,99.77,0.0,99.77,0.23,0
1361,Low,99.92,99.92,0.0,99.92,0.08,0
1362,Low,99.82,99.82,0.0,99.82,0.18,0
1363,Low,99.96,99.96,0.0,99.96,0.04,0
1364,Medium,99.81,99.81,0.0,0.19,99.81,1
1365,Low,99.01,99.01,0.0,99.01,0.99,0
1366,Low,99.96,99.96,0.0,99.96,0.04,0
1367,Low,99.93,99.93,0.0,99.93,0.07,0
1368,Low,99.96,99.96,0.0,99.96,0.04,0
1369,Low,99.96,99.96,0.0,99.96,0.04,0
1370,Low,99.96,99.96,0.0,99.96,0.04,0
1371,Low,99.96,99.96,0.0,99.96,0.04,0
1372,Medium,99.93,99.93,0.0,0.07,99.93,1
1373,Medium,99.88,99.88,0.0,0.12,99.88,1
1374,Low,99.92,99.92,0.0,99.92,0.08,0
1375,Low,99.95,99.95,0.0,99.95,0.05,0
1376,Low,99.95,99.95,0.0,99.95,0.05,0
1377,Low,99.96,99.96,0.0,99.96,0.04,0
1378,Low,99.96,99.96,0.0,99.96,0.04,0
1379,Low,99.93,99.93,0.0,99.93,0.07,0
1380,Low,99.96,99.96,0.0,99.96,0.04,0
1381,Low,99.97,99.97,0.0,99.97,0.03,0
1382,Medium,99.89,99.89,0.0,0.1,99.89,1
1383,Medium,99.92,99.92,0.0,0.08,99.92,1
1384,Low,99.93,99.93,0.0,99.93,0.07,0
1385,Medium,99.76,99.76,0.0,0.24,99.76,1
1386,Low,97.97,97.97,0.0,97.97,2.02,0
1387,Low,99.94,99.94,0.0,99.94,0.06,0
1388,Low,99.85,99.85,0.0,99.85,0.15,0
1389,Low,99.92,99.92,0.0,99.92,0.08,0
1390,Medium,99.63,99.63,0.0,0.37,99.63,1
1391,Medium,99.93,99.93,0.0,0.07,99.93,1
1392,Low,99.96,99.96,0.0,99.96,0.04,0
1393,Low,99.96,99.96,0.0,99.96,0.04,0
1394,Low,99.95,99.95,0.0,99.95,0.04,0
1395,Medium,99.93,99.93,0.0,0.07,99.93,1
1396,Low,99.29,99.29,0.0,99.29,0.7,0
1397,Low,99.95,99.95,0.0,99.95,0.05,0
1398,Low,99.95,99.95,0.0,99.95,0.05,0
1399,Low,99.92,99.92,0.0,99.92,0.08,0
1400,Medium,99.86,99.86,0.0,0.14,99.86,1
1401,Low,99.82,99.82,0.0,99.82,0.18,0
1402,Low,99.91,99.91,0.0,99.91,0.09,0
1403,Medium,99.74,99.74,0.0,0.26,99.74,1
1404,Low,99.95,99.95,0.0,99.95,0.05,0
1405,Medium,99.88,99.88,0.0,0.12,99.88,1
1406,Medium,99.94,99.94,0.0,0.06,99.94,1
1407,Medium,99.89,99.89,0.0,0.11,99.89,1
1408,Low,99.95,99.95,0.0,99.95,0.05,0
1409,Low,99.95,99.95,0.0,99.95,0.05,0
1410,Low,99.94,99.94,0.0,99.94,0.06,0
1411,Low,99.6,99.6,0.0,99.6,0.4,0
1412,Medium,99.94,99.94,0.0,0.06,99.94,1
1413,Medium,99.83,99.83,0.0,0.17,99.83,1
1414,Medium,99.94,99.94,0.0,0.06,99.94,1
1415,Medium,99.89,99.89,0.0,0.11,99.89,1
1416,Low,98.5,98.5,0.0,98.5,1.49,0
1417,Low,99.96,99.96,0.0,99.96,0.04,0
1418,Low,99.95,99.95,0.0,99.95,0.05,0
1419,Low,99.93,99.93,0.0,99.93,0.07,0
1420,Low,99.75,99.75,0.0,99.75,0.24,0
1421,Low,99.92,99.92,0.0,99.92,0.07,0
1422,Medium,99.94,99.94,0.0,0.06,99.94,1
1423,Low,99.92,99.92,0.0,99.92,0.08,0
1424,Medium,98.04,98.04,0.0,1.96,98.04,1
1425,Medium,99.68,99.68,0.0,0.32,99.68,1
1426,Medium,99.88,99.88,0.0,0.12,99.88,1
1427,Low,99.82,99.82,0.0,99.82,0.18,0
1428,Medium,99.87,99.87,0.0,0.13,99.87,1
1429,Medium,98.28,98.28,0.0,1.71,98.28,1
1430,Low,98.42,98.42,0.0,98.42,1.57,0
1431,Low,99.95,99.95,0.0,99.95,0.05,0
1432,Medium,99.93,99.93,0.0,0.06,99.93,1
1433,Low,99.94,99.94,0.0,99.94,0.06,0
1434,Low,99.94,99.94,0.0,99.94,0.06,0
1435,Medium,99.44,99.44,0.0,0.56,99.44,1
1436,Low,99.71,99.71,0.0,99.71,0.29,0
1437,Low,99.92,99.92,0.0,99.92,0.08,0
1438,Low,89.96,89.96,0.02,89.96,10.02,0
1439,Low,99.95,99.95,0.0,99.95,0.04,0
1440,Low,99.95,99.95,0.0,99.95,0.05,0
1441,Low,97.64,97.64,0.0,97.64,2.36,0
1442,Low,99.96,99.96,0.0,99.96,0.04,0
1443,Low,99.95,99.95,0.0,99.95,0.05,0
1444,Medium,99.91,99.91,0.0,0.09,99.91,1
1445,Low,99.74,99.74,0.0,99.74,0.26,0
1446,Low,99.96,99.96,0.0,99.96,0.04,0
1447,Medium,99.78,99.78,0.0,0.22,99.78,1
1448,Low,99.96,99.96,0.0,99.96,0.04,0
1449,Low,99.96,99.96,0.0,99.96,0.04,0
1450,Low,99.96,99.96,0.0,99.96,0.04,0
1451,Low,99.96,99.96,0.0,99.96,0.04,0
1452,Low,99.96,99.96,0.0,99.96,0.04,0
1453,Low,99.94,99.94,0.0,99.94,0.06,0
1454,Low,99.96,99.96,0.0,99.96,0.04,0
1455,Medium,99.87,99.87,0.0,0.12,99.87,1
1456,Low,99.96,99.96,0.0,99.96,0.04,0
1457,Low,99.96,99.96,0.0,99.96,0.04,0
1458,Low,99.95,99.95,0.0,99.95,0.05,0
1459,Low,99.94,99.94,0.0,99.94,0.06,0
1460,Low,99.96,99.96,0.0,99.96,0.04,0
1461,Low,99.96,99.96,0.0,99.96,0.04,0
1462,Low,99.96,99.96,0.0,99.96,0.04,0
1463,Low,99.96,99.96,0.0,99.96,0.04,0
1464,Low,99.92,99.92,0.0,99.92,0.08,0
1465,Medium,94.38,94.38,0.01,5.61,94.38,1
1466,Low,99.91,99.91,0.0,99.91,0.09,0
1467,Low,99.96,99.96,0.0,99.96,0.04,0
1468,Low,99.96,99.96,0.0,99.96,0.04,0
1469,Low,99.95,99.95,0.0,99.95,0.04,0
1470,Low,99.96,99.96,0.0,99.96,0.04,0
1471,Low,99.96,99.96,0.0,99.96,0.04,0
1472,Low,99.94,99.94,0.0,99.94,0.06,0
1473,Low,99.96,99.96,0.0,99.96,0.04,0
1474,Low,99.95,99.95,0.0,99.95,0.05,0
1475,Low,99.96,99.96,0.0,99.96,0.04,0
1476,Low,99.54,99.54,0.0,99.54,0.46,0
1477,Low,99.96,99.96,0.0,99.96,0.04,0
1478,Low,99.96,99.96,0.0,99.96,0.04,0
1479,Low,99.95,99.95,0.0,99.95,0.05,0
1480,Low,99.96,99.96,0.0,99.96,0.04,0
1481,Low,99.95,99.95,0.0,99.95,0.05,0
1482,Low,99.96,99.96,0.0,99.96,0.04,0
1483,Low,99.95,99.95,0.0,99.95,0.05,0
1484,Low,59.06,59.06,0.01,59.06,40.93,0
1485,Low,99.96,99.96,0.0,99.96,0.04,0
1486,Low,99.96,99.96,0.0,99.96,0.04,0
1487,Low,99.87,99.87,0.0,99.87,0.13,0
1488,Low,99.96,99.96,0.0,99.96,0.04,0
1489,Low,99.94,99.94,0.0,99.94,0.06,0
1490,Low,99.96,99.96,0.0,99.96,0.04,0
1491,Low,99.96,99.96,0.0,99.96,0.04,0
1492,Medium,99.31,99.31,0.0,0.69,99.31,1
1493,Low,99.88,99.88,0.0,99.88,0.12,0
1494,Medium,90.22,90.22,0.01,9.77,90.22,1
1495,Low,99.95,99.95,0.0,99.95,0.05,0
1496,Low,99.96,99.96,0.0,99.96,0.04,0
1497,Low,99.96,99.96,0.0,99.96,0.04,0
1498,Low,93.91,93.91,0.01,93.91,6.08,0
1499,Low,99.96,99.96,0.0,99.96,0.04,0
1500,Low,99.91,99.91,0.0,99.91,0.09,0
1501,Low,99.96,99.96,0.0,99.96,0.04,0
1502,Low,99.96,99.96,0.0,99.96,0.04,0
1503,Low,99.95,99.95,0.0,99.95,0.04,0
1504,Low,99.96,99.96,0.0,99.96,0.04,0
1505,Low,99.96,99.96,0.0,99.96,0.04,0
1506,Low,84.64,84.64,0.01,84.64,15.35,0
1507,Low,99.96,99.96,0.0,99.96,0.04,0
1508,Medium,98.68,98.68,0.0,1.31,98.68,1
1509,Low,99.91,99.91,0.0,99.91,0.09,0
1510,Low,99.97,99.97,0.0,99.97,0.03,0
1511,Low,99.96,99.96,0.0,99.96,0.04,0
1512,Low,99.96,99.96,0.0,99.96,0.04,0
1513,Low,99.96,99.96,0.0,99.96,0.04,0
1514,Low,99.94,99.94,0.0,99.94,0.06,0
1515,Low,99.96,99.96,0.0,99.96,0.04,0
1516,Low,99.77,99.77,0.0,99.77,0.22,0
1517,Low,99.96,99.96,0.0,99.96,0.04,0
1518,Low,99.96,99.96,0.0,99.96,0.04,0
1519,Medium,82.93,82.93,0.01,17.06,82.93,1
1520,Medium,99.27,99.27,0.0,0.73,99.27,1
1521,Medium,99.74,99.74,0.0,0.25,99.74,1
1522,Medium,99.6,99.6,0.0,0.4,99.6,1
1523,Low,99.7,99.7,0.0,99.7,0.3,0
1524,Medium,99.88,99.88,0.0,0.12,99.88,1
1525,Medium,99.9,99.9,0.0,0.1,99.9,1
1526,Low,99.29,99.29,0.0,99.29,0.71,0
1527,Medium,99.87,99.87,0.0,0.13,99.87,1
1528,Low,80.83,80.83,0.01,80.83,19.16,0
1529,Low,99.78,99.78,0.0,99.78,0.22,0
1530,Medium,99.91,99.91,0.0,0.09,99.91,1
1531,Medium,99.96,99.96,0.0,0.04,99.96,1
1532,Medium,99.33,99.33,0.0,0.67,99.33,1
1533,Medium,99.87,99.87,0.0,0.13,99.87,1
1534,Medium,99.69,99.69,0.0,0.31,99.69,1
1535,Medium,99.9,99.9,0.0,0.1,99.9,1
1536,Medium,98.14,98.14,0.0,1.85,98.14,1
1537,Low,78.2,78.2,0.01,78.2,21.79,0
1538,Low,93.74,93.74,0.01,93.74,6.26,0
1539,Medium,99.95,99.95,0.0,0.05,99.95,1
1540,Medium,99.26,99.26,0.0,0.74,99.26,1
1541,Low,86.11,86.11,0.0,86.11,13.89,0
1542,Medium,99.95,99.95,0.0,0.05,99.95,1
1543,Medium,99.91,99.91,0.0,0.09,99.91,1
1544,Medium,99.87,99.87,0.0,0.13,99.87,1
1545,Medium,99.94,99.94,0.0,0.06,99.94,1
1546,Medium,99.94,99.94,0.0,0.06,99.94,1
1547,Low,99.08,99.08,0.0,99.08,0.92,0
1548,Medium,99.93,99.93,0.0,0.07,99.93,1
1549,Medium,99.96,99.96,0.0,0.04,99.96,1
1550,Medium,99.86,99.86,0.0,0.14,99.86,1
1551,Low,84.39,84.39,0.01,84.39,15.6,0
1552,Medium,99.85,99.85,0.0,0.15,99.85,1
1553,Low,99.74,99.74,0.0,99.74,0.26,0
1554,Medium,90.68,90.68,0.01,9.31,90.68,1
1555,Low,99.43,99.43,0.0,99.43,0.57,0
1556,Medium,99.92,99.92,0.0,0.08,99.92,1
1557,Medium,99.92,99.92,0.0,0.07,99.92,1
1558,Medium,99.96,99.96,0.0,0.04,99.96,1
1559,Low,99.66,99.66,0.0,99.66,0.34,0
1560,Low,99.96,99.96,0.0,99.96,0.04,0
1561,Medium,99.93,99.93,0.0,0.07,99.93,1
1562,Medium,99.79,99.79,0.0,0.2,99.79,1
1563,Low,99.95,99.95,0.0,99.95,0.05,0
1564,Medium,99.94,99.94,0.0,0.06,99.94,1
1565,Medium,99.95,99.95,0.0,0.05,99.95,1
1566,Low,99.96,99.96,0.0,99.96,0.04,0
1567,Medium,98.66,98.66,0.0,1.34,98.66,1
1568,Low,99.96,99.96,0.0,99.96,0.04,0
1569,Low,99.96,99.96,0.0,99.96,0.04,0
1570,Low,99.96,99.96,0.0,99.96,0.04,0
1571,Low,99.96,99.96,0.0,99.96,0.04,0
1572,Low,99.86,99.86,0.0,99.86,0.14,0
1573,Low,99.48,99.48,0.0,99.48,0.52,0
1574,Low,99.95,99.95,0.0,99.95,0.05,0
1575,Low,93.77,93.77,0.0,93.77,6.22,0
1576,Medium,99.92,99.92,0.0,0.07,99.92,1
1577,Low,99.96,99.96,0.0,99.96,0.04,0
1578,Medium,99.51,99.51,0.0,0.49,99.51,1
1579,Low,99.92,99.92,0.0,99.92,0.08,0
1580,Low,99.95,99.95,0.0,99.95,0.05,0
1581,Low,99.56,99.56,0.0,99.56,0.44,0
1582,Medium,51.89,51.89,0.01,48.1,51.89,1
1583,Low,99.83,99.83,0.0,99.83,0.17,0
1584,Medium,99.73,99.73,0.0,0.27,99.73,1
1585,Medium,99.07,99.07,0.0,0.93,99.07,1
1586,Medium,99.95,99.95,0.0,0.05,99.95,1
1587,Low,99.94,99.94,0.0,99.94,0.06,0
1588,Medium,99.76,99.76,0.0,0.24,99.76,1
1589,Medium,99.17,99.17,0.0,0.83,99.17,1
1590,Low,99.61,99.61,0.0,99.61,0.39,0
1591,Low,99.94,99.94,0.0,99.94,0.06,0
1592,Medium,99.22,99.22,0.0,0.78,99.22,1
1593,Low,99.33,99.33,0.0,99.33,0.67,0
1594,Low,99.88,99.88,0.0,99.88,0.12,0
1595,Low,99.96,99.96,0.0,99.96,0.04,0
1596,Medium,99.93,99.93,0.0,0.07,99.93,1
1597,Low,99.05,99.05,0.0,99.05,0.95,0
1598,Low,99.96,99.96,0.0,99.96,0.04,0
1599,Low,99.91,99.91,0.0,99.91,0.09,0
1600,Medium,98.17,98.17,0.0,1.83,98.17,1
1601,Low,63.32,63.32,0.01,63.32,36.67,0
1602,Medium,99.94,99.94,0.0,0.05,99.94,1
1603,Medium,99.91,99.91,0.0,0.09,99.91,1
1604,Low,99.91,99.91,0.0,99.91,0.09,0
1605,Medium,99.95,99.95,0.0,0.05,99.95,1
1606,Low,99.66,99.66,0.0,99.66,0.34,0
1607,Low,96.88,96.88,0.0,96.88,3.12,0
1608,Low,99.7,99.7,0.0,99.7,0.29,0
1609,Low,99.93,99.93,0.0,99.93,0.07,0
1610,Low,99.93,99.93,0.0,99.93,0.07,0
1611,Medium,98.43,98.43,0.0,1.56,98.43,1
1612,Medium,99.94,99.94,0.0,0.06,99.94,1
1613,Medium,99.72,99.72,0.0,0.28,99.72,1
1614,Medium,99.82,99.82,0.0,0.17,99.82,1
1615,Medium,99.91,99.91,0.0,0.09,99.91,1
1616,Low,99.8,99.8,0.0,99.8,0.2,0
1617,Low,99.85,99.85,0.0,99.85,0.15,0
1618,Medium,99.95,99.95,0.0,0.05,99.95,1
1619,Medium,96.05,96.05,0.01,3.95,96.05,1
1620,Low,99.92,99.92,0.0,99.92,0.08,0
1621,Low,99.65,99.65,0.0,99.65,0.35,0
1622,Medium,99.78,99.78,0.0,0.22,99.78,1
1623,Medium,99.88,99.88,0.0,0.12,99.88,1
1624,Medium,99.81,99.81,0.0,0.19,99.81,1
1625,Low,99.85,99.85,0.0,99.85,0.14,0
1626,Medium,99.8,99.8,0.0,0.2,99.8,1
1627,Low,99.88,99.88,0.0,99.88,0.12,0
1628,Medium,99.94,99.94,0.0,0.06,99.94,1
1629,Medium,99.91,99.91,0.0,0.09,99.91,1
1630,Medium,96.73,96.73,0.01,3.26,96.73,1
1631,Low,82.1,82.1,0.01,82.1,17.89,0
1632,Medium,99.95,99.95,0.0,0.05,99.95,1
1633,Low,99.95,99.95,0.0,99.95,0.05,0
1634,Low,99.89,99.89,0.0,99.89,0.11,0
1635,Medium,99.94,99.94,0.0,0.06,99.94,1
1636,Medium,99.93,99.93,0.0,0.07,99.93,1
1637,Medium,99.5,99.5,0.0,0.5,99.5,1
1638,Medium,99.94,99.94,0.0,0.05,99.94,1
1639,Low,99.89,99.89,0.0,99.89,0.1,0
1640,Medium,97.82,97.82,0.01,2.17,97.82,1
1641,High,99.94,99.94,99.94,0.02,0.04,1
1642,Low,99.95,99.95,0.0,99.95,0.05,0
1643,Medium,99.89,99.89,0.0,0.11,99.89,1
1644,High,99.92,99.92,99.92,0.02,0.07,1
1645,Medium,99.75,99.75,0.0,0.25,99.75,1
1646,Medium,99.94,99.94,0.0,0.05,99.94,1
1647,Low,99.9,99.9,0.0,99.9,0.09,0
1648,Medium,99.92,99.92,0.01,0.06,99.92,1
1649,Medium,89.01,89.01,0.01,10.97,89.01,1
1650,Low,99.94,99.94,0.0,99.94,0.06,0
1651,Low,99.93,99.93,0.0,99.93,0.07,0
1652,Low,99.93,99.93,0.0,99.93,0.07,0
1653,Low,99.86,99.86,0.0,99.86,0.14,0
1654,Low,99.88,99.88,0.0,99.88,0.12,0
1655,Medium,75.23,75.23,0.01,24.76,75.23,1
1656,Medium,99.92,99.92,0.0,0.08,99.92,1
1657,Low,99.94,99.94,0.0,99.94,0.06,0
1658,Low,99.83,99.83,0.0,99.83,0.17,0
1659,Low,99.92,99.92,0.0,99.92,0.08,0
1660,Medium,99.93,99.93,0.01,0.07,99.93,1
1661,Medium,99.87,99.87,0.0,0.13,99.87,1
1662,Low,72.42,72.42,0.01,72.42,27.57,0
1663,Medium,92.75,92.75,0.01,7.24,92.75,1
1664,Low,99.79,99.79,0.0,99.79,0.21,0
1665,Low,99.93,99.93,0.0,99.93,0.07,0
1666,Medium,99.95,99.95,0.0,0.05,99.95,1
1667,Medium,99.37,99.37,0.0,0.62,99.37,1
1668,Low,76.55,76.55,0.02,76.55,23.44,0
1669,Medium,99.77,99.77,0.0,0.23,99.77,1
1670,Medium,99.95,99.95,0.0,0.05,99.95,1
1671,Low,99.94,99.94,0.0,99.94,0.06,0
1672,Medium,99.67,99.67,0.0,0.33,99.67,1
1673,Low,99.94,99.94,0.0,99.94,0.06,0
1674,Medium,99.89,99.89,0.0,0.11,99.89,1
1675,Low,99.9,99.9,0.0,99.9,0.1,0
1676,Medium,99.01,99.01,0.0,0.98,99.01,1
1677,Low,99.93,99.93,0.0,99.93,0.07,0
1678,Medium,99.9,99.9,0.0,0.09,99.9,1
1679,Low,99.4,99.4,0.0,99.4,0.6,0
1680,Medium,99.91,99.91,0.0,0.09,99.91,1
1681,Medium,98.43,98.43,0.0,1.56,98.43,1
1682,Medium,99.87,99.87,0.01,0.13,99.87,1
1683,Medium,99.94,99.94,0.0,0.06,99.94,1
1684,Medium,99.82,99.82,0.0,0.18,99.82,1
1685,Medium,99.88,99.88,0.0,0.12,99.88,1
1686,Medium,99.95,99.95,0.0,0.05,99.95,1
1687,Low,99.16,99.16,0.0,99.16,0.83,0
1688,Medium,99.39,99.39,0.0,0.61,99.39,1
1689,Medium,99.83,99.83,0.0,0.17,99.83,1
1690,Medium,99.94,99.94,0.0,0.06,99.94,1
1691,Medium,99.68,99.68,0.0,0.32,99.68,1
1692,Low,99.54,99.54,0.0,99.54,0.46,0
1693,Medium,99.93,99.93,0.0,0.07,99.93,1
1694,Medium,99.92,99.92,0.0,0.07,99.92,1
1695,Medium,99.85,99.85,0.0,0.14,99.85,1
1696,Medium,99.94,99.94,0.0,0.06,99.94,1
1697,Low,98.96,98.96,0.0,98.96,1.03,0
1698,Low,99.76,99.76,0.0,99.76,0.24,0
1699,Medium,99.84,99.84,0.06,0.1,99.84,1
1700,Medium,99.81,99.81,0.0,0.19,99.81,1
1701,Low,99.8,99.8,0.0,99.8,0.2,0
1702,Medium,99.82,99.82,0.0,0.18,99.82,1
1703,Medium,99.39,99.39,0.0,0.61,99.39,1
1704,Medium,99.48,99.48,0.0,0.51,99.48,1
1705,Medium,99.07,99.07,0.0,0.92,99.07,1
1706,Medium,97.56,97.56,0.02,2.42,97.56,1
1707,Medium,99.69,99.69,0.0,0.31,99.69,1
1708,Medium,75.32,75.32,0.01,24.66,75.32,1
1709,Medium,99.85,99.85,0.0,0.15,99.85,1
1710,Medium,99.88,99.88,0.0,0.12,99.88,1
1711,Medium,84.96,84.96,0.01,15.02,84.96,1
1712,High,99.54,99.54,99.54,0.03,0.43,1
1713,Low,99.84,99.84,0.0,99.84,0.15,0
1714,Medium,98.49,98.49,0.0,1.51,98.49,1
1715,Medium,99.95,99.95,0.0,0.05,99.95,1
1716,Medium,99.88,99.88,0.0,0.12,99.88,1
1717,Low,99.71,99.71,0.0,99.71,0.29,0
1718,Medium,99.9,99.9,0.0,0.09,99.9,1
1719,Low,96.94,96.94,0.0,96.94,3.05,0
1720,Low,99.96,99.96,0.0,99.96,0.04,0
1721,Low,99.94,99.94,0.0,99.94,0.06,0
1722,Low,99.96,99.96,0.0,99.96,0.04,0
1723,Low,99.94,99.94,0.0,99.94,0.06,0
1724,Medium,99.95,99.95,0.0,0.05,99.95,1
1725,Medium,99.94,99.94,0.0,0.06,99.94,1
1726,Low,99.94,99.94,0.0,99.94,0.06,0
1727,Low,98.49,98.49,0.0,98.49,1.5,0
1728,Low,99.96,99.96,0.0,99.96,0.04,0
1729,Low,99.95,99.95,0.0,99.95,0.05,0
1730,Low,99.95,99.95,0.0,99.95,0.05,0
1731,Low,99.53,99.53,0.0,99.53,0.47,0
1732,Low,99.95,99.95,0.0,99.95,0.05,0
1733,Low,99.94,99.94,0.0,99.94,0.06,0
1734,Low,99.95,99.95,0.0,99.95,0.05,0
1735,Medium,99.93,99.93,0.0,0.07,99.93,1
